gene,x,y
1,54.004044795907426,52.98137932071719
1,53.98398676419836,52.97506541316012
1,53.991225590002834,52.97400839218086
1,53.97957042164557,52.98243446739823
1,53.99187568669754,52.97124023327438
1,53.99545117285749,52.9841296264834
1,53.977055563872376,52.98377218073263
1,53.98711772463636,52.985329711233106
1,54.003319882591015,52.9775579898647
1,53.98249406921219,52.986765624221285
1,53.989324245635956,52.99352264457147
1,53.99135122813941,52.9813153989519
1,53.98283178268962,52.981793521345935
1,53.9931313218504,52.982898705548365
1,53.987045299937485,52.96417490180243
1,53.99807183119955,52.97664931926472
1,53.985912571606164,52.98886538341544
1,53.98215940009319,52.98717985212558
1,53.983915222463885,52.98788078436483
1,53.97666025700167,52.980034510195445
1,53.98707908265263,52.98423685044031
1,53.995961473423925,52.9667257368766
1,53.983362221108585,52.98276961318777
1,53.99441772262611,52.98078625764892
1,53.980152678973866,52.988338540488876
1,53.98320265852556,52.970222781873
1,53.98884179826382,52.972123819457096
1,53.99445623675242,52.99052465936312
1,53.98902589079986,52.993552264747585
1,53.995106897085385,52.972978342297345
1,53.9875870562265,52.97550535602541
1,53.97714486589174,52.976444849624706
1,53.98908210673978,52.98937160818102
1,53.988323114704606,52.977573240197046
1,53.984724691299554,52.9824018756358
1,53.98187684655042,52.97012467954443
1,53.996455904128574,52.96906910578287
1,53.989226192252445,52.96657548351573
1,53.988678901425985,52.97533442677177
1,53.987536841638175,52.96802986985241
1,54.001861719403664,52.987447239270736
1,53.9877152951237,52.98008315979698
1,53.999778585026604,52.969118338967164
1,53.98686099335415,52.987788311652906
1,53.991565099823326,52.98638285661062
1,53.98524859424151,52.97344445194038
1,53.98474747306856,52.992710587397006
1,53.98884179826382,52.972123819457096
1,53.984653873736804,52.98147413461636
1,53.980985206273544,52.98626940950795
1,53.98385014917728,52.98710411555649
1,53.991161068962356,52.98312072132263
1,53.997067933083,52.97649626575775
1,53.995494839128,52.97701281758784
1,53.98633129063703,52.983612249599815
1,53.98863916961367,52.97942216220154
1,54.00259161477043,52.986270119361144
1,53.98881217479033,52.9712825297206
1,53.99767269153807,52.98246599029817
1,53.999588451667805,52.97918567333856
1,53.99155944532316,52.98528113737297
1,53.9803369382806,52.96943926791971
1,53.99096035777204,52.964439855947965
1,53.99234871845798,52.98312298649
1,53.98194406554332,52.99165034028475
3,53.99912113051393,52.99772065675934
3,53.984602597412504,52.99122436233952
3,53.9976369732795,53.00645587527988
3,53.97519064532118,53.00348533608222
3,53.97164115780473,53.011469617042586
3,53.98626964163284,53.009663291077885
3,53.98212896862883,52.99263806231484
3,53.98902402664478,52.99686985685094
3,53.9891630212002,52.99980808805995
3,53.9924390018679,53.003909032488274
3,53.99021815526427,53.01416794309721
3,53.98535750681904,53.01583570597044
3,53.97701230528757,53.01053490668529
3,53.990308007483215,53.01187887016741
3,53.972996498528445,52.99726174503625
3,53.984189455460076,53.010354636095336
3,53.9912540770543,52.9985597639102
3,53.98399333752012,52.99829932927101
3,53.97495245945833,53.010600823718306
3,53.982980470389236,53.012743170165734
3,53.97045321765714,53.002733852266964
3,53.997694539820976,53.0002065104433
3,53.99075635456668,53.01582776988915
3,53.99182207456195,52.99829164709768
3,53.973230335122835,53.007340002932416
3,53.98367342997205,52.997987610158646
3,53.990921344845376,53.00231062745866
3,53.9794369080938,52.997377980934566
3,53.970547275625066,53.007420801982185
3,53.98019693689836,53.00109483742721
3,53.982512249219404,52.9907254795333
3,53.980881775917084,52.9932798432085
3,53.97310228104469,53.0063771981096
3,53.991086587419765,52.997093194502895
3,53.974907887362654,53.00088695180969
3,53.99217037244111,52.99277238848739
3,53.982093486613074,52.99308762959621
3,53.992177072298304,53.0095476169487
3,53.99762247493858,53.00473915482658
3,53.97239075901766,52.99973259055156
3,53.98181372494801,53.00957365035374
3,53.985630331954155,52.99436392217257
3,53.986270727979864,53.010794399938625
3,53.973329547154215,53.007922606229734
3,53.99553353408639,52.99844517327818
3,53.98803656210938,53.00982739109732
3,53.97802248325227,52.99714830497483
3,53.99794190127901,52.99762353063246
3,53.97712916287592,52.99296976372432
3,53.974419177955205,52.99775619967354
3,53.97996703475332,52.99468002438407
3,53.982928880625565,52.99717122118101
3,53.99076553370932,52.99715123424218
3,53.99559922952327,52.994043351672765
3,53.99132368008521,53.00925660398587
3,53.97069408524315,52.99590474920683
3,53.97859742372674,53.00854649958657
3,53.992256015421695,53.01208148638643
3,53.98440343836272,53.016328114365606
3,53.979043180257925,53.00482537418274
3,53.98482086773469,53.01177194471662
3,53.98010679861353,53.01764356303292
3,53.986924196786546,53.009531192173775
3,53.99448988849947,52.997886052051
3,53.9823159095131,52.996478980039534
3,53.98102400026754,53.00057160299672
3,53.98214892437774,52.99690331079837
3,53.97981299837938,53.002919215101166
3,53.98489507679342,53.018776363379786
3,53.98248375985079,53.012289296546726
3,53.97705941291617,52.989792667234724
3,53.9754181943844,52.994253605490044
3,53.99164961135696,53.00618989712671
3,53.98332626593757,53.00475635415052
3,53.99222867014091,53.00122102530947
3,53.9820776382208,53.017727843266755
3,53.98201974693542,53.01901667119265
3,53.99348038374618,53.00856911002287
3,53.98010679861353,53.01764356303292
3,53.98863803560618,53.00982002848809
3,53.97413511030491,53.00719618621779
3,53.97391341556809,53.01409609272572
3,53.97424113888305,53.01238826971862
3,53.98961983854106,52.99485005831193
3,53.96990821269294,53.00808260342831
3,53.990744495558424,53.01310912725151
3,53.971171187568274,52.9949763836467
3,53.99433496390181,53.01233057549832
3,53.97044335395747,53.000767404958815
3,53.989853201668325,53.011734407695705
3,53.978738859057394,53.01692320918386
3,53.9862319900283,52.99501959034009
3,53.98647095047427,53.01939985846286
3,53.97845970098317,52.99482966728412
3,53.99687274501646,52.999321900113166
3,53.98014819228417,52.98949300326642
3,53.97985629056111,53.00522109102645
3,53.989034292670844,52.99240497109758
3,53.99601547256889,52.996031428917256
3,53.99140654554106,52.99977246499351
3,53.97532002076254,53.002066334144494
3,53.98568982297524,52.99215914070136
3,53.97285196682674,53.00609427016988
3,53.998372845126184,52.997372229160675
3,53.998372845126184,52.997372229160675
3,53.982131966844406,53.00578789047938
3,53.980027502216686,53.00259481227322
3,53.97299802563833,53.010821392336354
3,53.982212600104916,52.99696038774673
3,53.971929869128154,53.00155305019269
3,53.975208248225115,53.01426026542762
4,53.98857195771817,52.98693840184352
4,53.9914043582177,52.982357731612424
4,54.002198391352515,52.97149253925132
4,53.98541802571607,52.985829558667376
4,53.97740682021914,52.97078128200631
4,53.99195341170284,52.983101472340465
4,53.98987977752229,52.97302368136586
4,53.998158638942776,52.99015837227541
4,53.99671859264618,52.98351739763084
4,53.9894781726393,52.9718912524318
4,53.976405832401724,52.97572463439282
4,53.99308505038212,52.982151033439735
4,53.99715279133196,52.986170505610126
4,53.996367223494424,52.990432946013144
4,53.999467739718334,52.98811143387054
4,53.99719875107247,52.98058780118243
4,53.98354135459003,52.972457981515184
4,53.97832711986646,52.98145725032522
4,53.9810238591356,52.99247320852261
4,53.99532785292126,52.977010130571216
4,53.985757983839946,52.974452817625355
4,53.985688412134884,52.96731633658703
4,54.00233845076748,52.978359665946634
4,53.99976746565762,52.972545402026235
4,53.999025114537,52.96904451391055
4,53.984174589552694,52.979867332634434
4,53.987259060741785,52.984759931710165
4,53.98787760203773,52.97694437988548
4,53.99788342554047,52.96737917835298
4,53.99578859846666,52.98800934306875
4,53.97932319506975,52.987800624215296
4,53.97387396544477,52.978829434764414
4,54.002516257087514,52.973736629129775
4,53.98233139840107,52.9676174536161
4,53.97997543654305,52.98522133157012
4,53.9956672259541,52.98988290387742
4,53.990955222472394,52.974034321837934
4,53.997932443294786,52.99064977510467
4,53.98825649758905,52.99182396207409
4,53.97987866289927,52.977963313098485
4,53.97980858226863,52.98305445116089
4,53.981137259161194,52.97705034049476
4,53.99322557158076,52.99053363499901
4,53.97948686030261,52.98091040107369
4,53.98130304361885,52.969840893041635
4,53.97343981865304,52.981579069557895
4,53.98834190072401,52.97772159415608
4,53.988678901425985,52.97533442677177
4,53.98164586604409,52.985077030501536
4,53.998901122962856,52.9916389908522
4,53.98261992174971,52.98355605718604
4,53.99375747685836,52.97188406657949
4,53.98547362089723,52.98419170601132
4,53.992998288985206,52.99270616649709
4,53.987819985642204,52.97454094469351
4,53.97875761067222,52.98829366456812
4,53.996845968982406,52.9930990445086
4,53.9997362735611,52.985423085565685
4,53.98277620302794,52.9887296014289
4,53.98439204046809,52.965300379730444
4,53.98877605167368,52.97611618176543
4,53.99803256035785,52.96741178905926
4,53.98357020037986,52.97512302468171
4,53.98244598730126,52.97239481365359
4,53.98162563307379,52.97769214543024
4,53.97768729005206,52.97599101441951
4,53.99574053881546,52.988690804949265
4,53.996776284532025,52.97559350145495
4,53.98690814829149,52.979862034702954
4,53.99041168180771,52.986775108581796
4,53.99817585166196,52.971840867055285
4,53.99305898427096,52.986810920827125
4,53.99614144550482,52.99254656854793
4,53.981142530091184,52.97997703791475
4,53.989066962692284,52.96402250471995
4,53.98190425878668,52.98140209404196
4,53.977908873777814,52.988865294269445
4,53.977970347852725,52.987974216223634
4,53.98302621720721,52.987937526676895
4,53.99597164392473,52.97572664576804
4,53.99675054675852,52.97914614162056
4,53.977703417628575,52.969576941546315
4,53.99747389133002,52.98222357356237
4,53.978782011446455,52.981264969945606
4,53.99455936832618,52.974330515055534
4,53.99572729980092,52.97547299677598
