target,hub
1,hub2
10,hub3
11,hub1
12,hub1
14,hub1
15,hub1
16,hub1
19,hub1
2,hub3
20,hub1
25,hub3
26,hub3
27,hub1
28,hub2
29,hub2
3,hub2
31,hub3
34,hub2
35,hub1
36,hub2
37,hub2
38,hub3
4,hub1
40,hub1
41,hub3
43,hub2
44,hub2
45,hub2
47,hub2
48,hub3
49,hub3
5,hub1
50,hub2
52,hub3
53,hub2
54,hub1
55,hub2
56,hub1
57,hub1
58,hub1
59,hub1
6,hub2
60,hub1
61,hub1
62,hub1
63,hub2
67,hub3
68,hub3
69,hub3
7,hub3
70,hub1
71,hub1
72,hub1
73,hub1
74,hub3
75,hub1
76,hub3
77,hub1
78,hub2
79,hub3
8,hub2
81,hub1
82,hub1
83,hub1
84,hub3
85,hub1
88,hub3
89,hub2
9,hub2
90,hub1
92,hub1
93,hub2
97,hub2
99,hub1
