target,hub
1,hub3
10,hub3
100,hub1
11,hub2
13,hub3
15,hub1
16,hub3
17,hub1
18,hub2
19,hub2
2,hub2
20,hub2
22,hub3
23,hub3
25,hub3
28,hub3
29,hub1
3,hub3
30,hub2
32,hub2
33,hub1
34,hub1
36,hub2
38,hub3
39,hub3
4,hub1
40,hub3
43,hub2
44,hub2
45,hub2
46,hub2
47,hub3
48,hub1
49,hub2
5,hub2
50,hub2
51,hub3
52,hub2
53,hub1
54,hub2
55,hub2
56,hub2
57,hub2
58,hub3
59,hub2
6,hub1
60,hub2
62,hub3
63,hub1
64,hub1
66,hub3
68,hub3
69,hub3
71,hub1
72,hub1
74,hub3
76,hub2
78,hub3
79,hub3
8,hub3
80,hub1
82,hub3
83,hub3
85,hub3
86,hub1
87,hub2
88,hub3
89,hub1
9,hub3
90,hub1
91,hub2
93,hub3
94,hub2
96,hub3
97,hub3
98,hub3
99,hub2
