target,hub
1,hub1
10,hub1
100,hub1
11,hub3
13,hub2
16,hub2
17,hub2
19,hub2
2,hub1
20,hub2
22,hub1
23,hub3
24,hub2
25,hub3
26,hub1
27,hub2
28,hub2
3,hub1
31,hub3
32,hub3
33,hub2
34,hub3
36,hub3
37,hub1
38,hub2
39,hub3
4,hub2
40,hub3
41,hub2
42,hub2
43,hub1
44,hub1
46,hub1
47,hub2
48,hub1
49,hub2
51,hub2
53,hub2
54,hub2
55,hub3
57,hub2
58,hub1
59,hub3
6,hub3
60,hub2
61,hub2
62,hub3
63,hub1
64,hub3
66,hub1
67,hub2
68,hub1
69,hub3
7,hub3
72,hub2
73,hub3
74,hub1
75,hub3
76,hub1
77,hub3
79,hub3
8,hub1
80,hub2
81,hub1
82,hub1
83,hub3
84,hub2
85,hub3
86,hub1
87,hub3
88,hub3
89,hub1
90,hub1
91,hub1
94,hub2
95,hub3
97,hub2
99,hub3
