target,hub
1,hub3
10,hub2
100,hub3
11,hub1
13,hub1
14,hub2
15,hub3
16,hub1
18,hub3
19,hub2
2,hub1
21,hub2
22,hub1
23,hub1
24,hub3
25,hub1
26,hub3
27,hub2
28,hub1
29,hub3
3,hub2
30,hub3
32,hub2
33,hub3
34,hub3
35,hub2
36,hub1
38,hub2
40,hub2
41,hub1
43,hub2
45,hub3
46,hub1
47,hub1
48,hub1
5,hub2
50,hub3
51,hub2
52,hub2
56,hub2
57,hub2
58,hub3
6,hub3
60,hub1
61,hub2
62,hub1
63,hub1
65,hub1
69,hub2
7,hub3
70,hub3
72,hub3
74,hub3
75,hub2
77,hub2
78,hub2
79,hub2
8,hub3
80,hub3
81,hub3
83,hub2
84,hub2
86,hub3
87,hub1
89,hub3
9,hub2
90,hub2
91,hub3
92,hub3
94,hub1
95,hub2
96,hub2
97,hub3
99,hub1
