target,hub
1,hub1
10,hub1
100,hub3
11,hub1
13,hub2
15,hub3
16,hub2
17,hub3
18,hub1
19,hub2
2,hub2
20,hub1
22,hub2
23,hub3
25,hub1
28,hub3
29,hub2
3,hub3
30,hub1
32,hub1
34,hub1
36,hub1
38,hub1
39,hub1
4,hub2
40,hub2
43,hub1
44,hub3
45,hub3
46,hub2
47,hub2
48,hub2
49,hub2
5,hub2
50,hub3
51,hub3
52,hub3
53,hub1
54,hub1
55,hub2
56,hub2
57,hub1
58,hub2
59,hub2
6,hub2
60,hub1
62,hub1
63,hub3
64,hub3
68,hub2
69,hub1
71,hub3
72,hub3
74,hub2
75,hub2
76,hub1
78,hub2
79,hub3
8,hub2
80,hub3
82,hub3
83,hub2
85,hub3
86,hub2
87,hub1
88,hub2
89,hub3
9,hub1
90,hub1
91,hub1
93,hub3
94,hub2
96,hub2
97,hub3
98,hub2
99,hub1
