target,hub
1,hub3
10,hub1
100,hub1
12,hub1
13,hub3
14,hub3
15,hub3
16,hub1
17,hub2
19,hub2
2,hub1
20,hub2
21,hub2
22,hub2
23,hub1
24,hub3
26,hub1
27,hub2
28,hub1
30,hub2
31,hub1
32,hub3
33,hub1
34,hub3
35,hub1
38,hub1
39,hub2
4,hub3
41,hub1
42,hub1
43,hub2
44,hub3
45,hub1
47,hub1
49,hub2
5,hub1
51,hub1
52,hub1
54,hub2
56,hub3
58,hub3
59,hub1
6,hub3
61,hub2
62,hub1
63,hub2
64,hub1
65,hub2
67,hub2
69,hub3
70,hub3
72,hub3
73,hub1
76,hub3
77,hub1
79,hub3
8,hub1
80,hub1
81,hub2
84,hub3
85,hub1
86,hub1
87,hub1
88,hub1
89,hub1
9,hub3
90,hub3
92,hub2
93,hub2
94,hub1
96,hub3
97,hub1
98,hub3
99,hub3
