target,hub
1,hub3
10,hub2
100,hub1
11,hub3
12,hub3
13,hub2
14,hub1
15,hub2
16,hub2
17,hub1
19,hub2
2,hub2
21,hub2
22,hub2
23,hub2
24,hub2
25,hub1
26,hub1
27,hub2
28,hub3
29,hub3
3,hub3
30,hub3
31,hub3
34,hub2
36,hub3
37,hub1
39,hub3
4,hub1
40,hub1
41,hub1
42,hub3
43,hub2
44,hub1
47,hub2
49,hub1
50,hub2
51,hub2
52,hub1
53,hub3
54,hub1
55,hub3
56,hub3
57,hub3
58,hub2
59,hub2
6,hub2
62,hub1
63,hub1
64,hub3
65,hub1
66,hub3
68,hub3
69,hub2
7,hub2
70,hub2
71,hub1
72,hub1
73,hub3
74,hub1
75,hub3
77,hub1
78,hub2
79,hub1
80,hub2
81,hub2
82,hub3
83,hub3
84,hub1
86,hub1
87,hub2
88,hub3
89,hub2
9,hub2
90,hub1
91,hub3
92,hub3
93,hub2
94,hub3
95,hub3
96,hub2
97,hub1
98,hub1
99,hub1
