target,hub
1,hub3
10,hub1
100,hub1
11,hub1
13,hub2
14,hub1
15,hub2
16,hub1
18,hub1
19,hub1
2,hub3
21,hub2
22,hub2
23,hub3
24,hub1
25,hub3
26,hub3
27,hub2
28,hub3
29,hub1
3,hub1
30,hub3
32,hub3
33,hub1
34,hub1
35,hub2
36,hub2
38,hub3
40,hub2
41,hub2
43,hub1
45,hub3
46,hub2
47,hub3
48,hub1
5,hub3
50,hub2
51,hub3
52,hub1
55,hub2
56,hub3
57,hub3
58,hub2
6,hub1
60,hub1
61,hub2
62,hub1
63,hub1
65,hub3
68,hub2
69,hub1
7,hub2
70,hub2
72,hub1
74,hub1
75,hub2
77,hub3
78,hub2
79,hub1
8,hub3
80,hub3
81,hub3
83,hub2
84,hub1
86,hub1
87,hub3
89,hub3
9,hub1
90,hub3
91,hub1
92,hub1
94,hub3
95,hub1
96,hub2
97,hub3
99,hub3
