target,hub
1,hub3
10,hub1
100,hub1
11,hub3
14,hub2
16,hub1
17,hub3
18,hub1
20,hub2
21,hub2
22,hub1
25,hub2
27,hub1
28,hub1
29,hub1
3,hub2
31,hub2
32,hub1
33,hub1
35,hub1
36,hub1
4,hub1
40,hub2
41,hub3
42,hub3
43,hub3
44,hub1
45,hub3
46,hub1
47,hub1
48,hub3
49,hub3
5,hub1
50,hub1
51,hub2
52,hub1
53,hub2
56,hub1
59,hub1
6,hub2
60,hub2
63,hub3
64,hub1
65,hub1
66,hub3
68,hub1
69,hub1
7,hub1
70,hub1
71,hub3
72,hub1
73,hub3
74,hub2
75,hub3
76,hub2
77,hub2
78,hub2
79,hub2
80,hub2
81,hub1
84,hub1
85,hub1
87,hub2
88,hub2
9,hub1
90,hub2
91,hub1
92,hub3
93,hub1
94,hub1
95,hub3
96,hub3
97,hub3
98,hub1
