target,hub
1,hub1
10,hub3
100,hub2
11,hub2
13,hub2
15,hub2
16,hub3
17,hub3
18,hub3
19,hub1
2,hub1
20,hub3
21,hub1
22,hub2
23,hub3
25,hub1
27,hub3
28,hub1
29,hub3
30,hub2
32,hub2
33,hub1
34,hub1
35,hub2
37,hub1
38,hub1
39,hub2
4,hub3
40,hub2
42,hub3
45,hub2
46,hub2
48,hub1
49,hub1
5,hub3
50,hub1
52,hub3
53,hub3
54,hub2
55,hub3
57,hub3
58,hub3
59,hub1
6,hub3
60,hub1
61,hub3
62,hub3
63,hub3
64,hub2
66,hub3
67,hub2
69,hub1
7,hub1
70,hub1
71,hub2
73,hub2
74,hub3
75,hub3
76,hub3
77,hub3
78,hub2
79,hub3
8,hub3
80,hub3
81,hub2
82,hub3
83,hub2
84,hub3
85,hub3
86,hub1
87,hub1
9,hub3
91,hub1
93,hub2
95,hub3
96,hub3
97,hub2
99,hub2
