gene,x,y
1,43.02085276741504,67.9816715557261
1,43.02751482726131,68.01969763320638
1,43.002198877121096,67.98758024206975
1,43.029904831689855,68.01555556210187
1,43.01087056263559,67.96520904587182
1,42.979564957792675,67.99478638038491
1,43.037763373343026,68.01753316900168
1,42.979564957792675,67.99478638038491
1,42.98171091436444,67.96426008321099
1,42.979102090524755,68.04458583039168
1,42.9934681818738,67.97461119304023
1,43.02340725450141,68.01867771910143
1,42.97248590143093,67.95941440201561
1,42.996435056651855,68.01881111364436
1,43.02941969414896,67.96786240917203
1,43.036625418888455,67.98968654390272
1,42.978331714076454,67.96313568233226
1,42.951351947754745,67.99725802762126
1,42.99022681085415,67.97676460307359
1,42.96128596212016,67.96872852680318
1,42.991913935629256,67.97321562123645
1,43.03791686687181,68.02348590722427
1,43.0088742006464,67.98774423868336
1,43.017760758257,68.0104355498984
1,43.02601162744859,68.00543680997997
1,42.99914123461517,67.9724744177373
1,43.028218622839475,67.98262494146955
1,42.95463385806426,68.00206798735525
1,42.97843561466668,68.01841923937609
1,43.013191004890444,67.9599863379799
1,43.00770201688323,68.03832426919135
1,42.959545783208135,67.98290464318514
1,42.99863700928175,67.96334602538818
1,43.01444740437883,67.97586408883016
1,43.047790171022584,67.9922403956333
1,42.97896047863234,68.01375991197347
1,42.973599127781405,68.0165976872045
1,42.98384230060865,68.02037944168065
1,43.04196299476182,67.97347505936587
1,43.00593416736231,68.04945817744576
1,42.956899758080404,67.9962964847385
1,43.01415379876553,68.03671290250311
1,43.006196068100394,67.99034666513542
1,42.95794556651343,67.99869800125418
1,42.982136040319475,67.95684064360827
1,42.98511304882202,67.98342427513381
1,42.9813001454205,68.03739070942729
1,43.01809253996187,68.03869026336284
1,42.98625266291772,68.00328213951963
1,43.00963840070958,68.04152044510197
1,43.00171000270335,68.00956237860768
1,43.03176345175622,68.01163206735268
1,43.01315302909516,67.98912547938461
1,43.00854776145063,67.95230614746339
1,42.99516863483663,67.96373604843853
2,43.023637103702725,67.98476620952754
2,42.99315914077663,68.0285064673965
2,42.99171838525793,68.02745177085092
2,43.00309677561553,67.9571739507743
2,42.99945327595142,67.97432076696226
2,42.98369312992291,68.02460203802457
2,42.974443976430706,68.01413702428265
2,43.00950474355469,67.99478268294445
2,43.005003542856024,68.02101437052137
2,43.023506481328184,67.98301735565828
2,43.03447177840923,67.98306903338698
2,43.03781944283938,68.02083850767158
2,43.024066381621914,67.99574735283635
2,43.00356997647665,68.0169508158786
2,42.99168278221768,68.0061426857074
2,43.002469862201096,68.01815942476074
2,43.031275167450126,68.02454792287388
2,43.02085264427221,67.99488716137836
2,42.98859845969509,68.01190711624322
2,43.03266091112996,67.97879648835743
2,43.03559272025043,67.99904517770611
2,42.97174478395439,68.0017961972856
2,42.999934402152824,67.99522313384185
2,43.00168998544631,68.01304622292257
2,42.989696769392054,67.99039087062111
2,43.023023587914075,68.02312886788302
2,42.98657891803959,67.98411170601274
2,43.00098588115023,68.00533434744095
2,42.99970454069255,68.04061254516029
2,42.98728035933998,68.00812541570967
2,43.018369054825385,68.00344244229181
2,42.999539085550836,68.01673359390482
2,43.001424557365105,68.01007986102348
2,42.98764725645105,68.00482262074765
2,43.012350883062055,67.99181586480603
2,43.03415613334523,68.01766868326028
2,42.97984416478066,67.99559986618569
2,43.01115134474767,67.98063096990876
2,43.04232292470383,68.01391090069929
2,42.99613649233578,68.02310186870353
2,43.03476270599578,68.01252142437791
2,42.991486442148336,68.03393312169268
2,42.99625642195452,67.96159304756003
2,43.04379453072614,68.01288746238436
2,43.03120544461836,68.02108888900747
2,43.023760834722175,67.98890118319888
2,43.03065460238002,67.99381855031564
2,42.957006392660674,67.99387800792664
2,43.028103808514,68.00461111823535
2,43.02408306690576,68.00086930847964
2,42.992839372542505,67.99106384513837
2,42.981973494663784,68.00281158677106
2,42.97014016430175,68.02022664257278
2,43.0152591263867,67.98319021325352
2,42.97697021012964,68.01691404908476
2,43.01419127913957,68.00396758847859
2,43.02034941312479,68.01047771429575
2,43.025761599917146,68.02484272659817
2,42.991122418397545,67.97617559159269
2,42.978810497049516,67.97648610903232
2,42.99652724528027,68.02842166304366
2,42.998832120340346,68.04107595069397
2,43.03415613334523,68.01766868326028
2,42.995934903420384,67.99149237027223
2,42.95307653643739,68.01410466149376
2,42.993655438119205,68.0114084059893
2,43.00503667355017,67.98523303681873
2,42.961152686578856,68.02937731718654
2,42.988757145014475,68.00946810429646
2,43.0151307331896,68.03328118367934
2,42.96157399988139,67.99785905194028
2,43.02894895881941,68.01373060724558
2,42.98285370262536,68.04489927440036
2,43.01652828574973,67.99335060497877
2,43.00704907975878,67.98863562616745
2,42.96223680958867,67.99907584583504
2,43.03378357201827,68.03505774435162
2,43.002610265314765,67.97092429734535
2,43.00683163093971,68.01184458599946
2,43.04165028923821,67.97817692316212
2,43.009316219778086,68.03655188095263
2,42.99814550068567,68.01565161814355
2,43.02080575949287,67.98118544408703
2,42.980089121398805,68.00943083008636
2,43.034187666551276,68.01006865659137
2,43.018369054825385,68.00344244229181
2,43.03272779511439,68.00076556874147
2,43.014516456255514,67.99656382838825
2,43.002384518027114,67.99689503735931
2,42.986628781601716,68.00794430383911
2,43.00247822168802,67.97747293515131
2,43.02429456787738,67.97375274310198
2,43.008242285949976,68.01044933385884
2,43.02580389698442,67.9764983209104
2,42.97699843919763,67.98541928611596
2,42.97468223700328,68.00166082916078
2,43.005622552746374,68.04763938373911
2,43.002675405549944,67.99577390698397
2,42.955627333106875,68.00038931667993
2,42.968487238561195,67.97818246669733
2,42.99215724966536,67.98471633406436
2,43.01174111207568,67.98549945862615
2,42.98940143539805,67.99398775482804
2,43.01108486381957,67.99770477783736
2,43.0213663960995,67.99354023349171
2,42.98369142364732,68.00760044325905
2,42.99869919710584,68.02808905138237
3,42.95768080243367,68.00964199931829
3,42.99948952116889,67.9957583618743
3,43.01966705385658,67.9789578538624
3,43.03267565760055,67.97427540446682
3,42.98219943279261,67.97933746743162
3,42.957551475708776,67.99742221209327
3,42.95703149012235,67.99801616917388
3,43.00571167420414,67.98836091542412
3,43.0294906180717,68.03419792788517
3,43.04587181941077,68.01246101858875
3,43.03072956215157,68.02998802009881
3,42.96844801778691,68.0386506996341
3,42.987803755551795,67.97440000143095
3,43.02177207026763,68.02163582955085
3,43.04062889553675,67.97454484774114
