gene,x,y
1,73.99163239780312,75.02067183389774
1,73.97753727246103,74.95780907990269
1,73.98533331826295,74.96033831633942
1,73.9867701138545,74.98745255161766
1,73.99156232490391,74.97538336225874
1,74.01641409705178,74.97441826087903
1,74.00526243184258,74.96061403109898
1,74.0156326821299,74.98937522205472
1,74.04594024794653,75.01050492754777
1,73.97859513505962,74.96131396556282
1,73.9807811597867,74.96269576882594
1,73.97038924204115,74.97933487553898
1,74.03891400233458,75.00039490661253
1,73.98931109716459,75.0474325534864
1,74.00444923816376,75.0069164885555
1,73.99276428520753,74.99079314829679
1,73.97545517059355,74.99585122578742
1,73.98589075323417,74.99177430924608
1,74.04210055711687,74.98148694739419
1,74.01996826157753,74.9819089040817
1,74.03453144343156,74.98125413617359
1,73.97353791692629,75.01655918849619
1,74.0344462405031,74.97329427432754
1,74.02835654119085,75.03054796351688
1,73.99720191113411,75.00639976477372
1,73.99022060782579,75.01744123673282
1,74.00046964798172,74.9542417836
1,74.03852517335632,74.98354449185653
1,74.00106286869882,75.0432179565773
1,73.99707392270425,75.01495107824229
1,73.9886950414598,74.99328080293873
1,74.01102530343461,75.02680315094182
1,73.95187255448054,74.98786605522399
1,73.95848004935512,75.02739333030496
1,74.04304780772782,75.00377963611076
1,74.00160084527283,74.9631774642332
1,74.0186284531847,75.0119809711366
1,74.00351304192549,74.96118330216662
1,74.02080988700378,74.98685923272764
1,73.95797901076384,75.0089342524736
2,74.00424925428652,75.03171137014859
2,74.01737659038992,74.97369512876767
2,74.02105471561315,74.98160555918199
2,74.02947621548208,74.97487444083194
2,73.98844533612485,74.99434431770175
2,74.01189132960272,75.03623700540957
2,73.95978361743883,74.97835093974885
2,73.99842780401066,75.04058348675449
2,73.9862603340467,74.99948674838603
2,74.02447806786529,75.01718568423692
2,74.00135917540318,74.99292096224126
2,74.01224799470721,74.99731073704426
2,73.98896778505606,75.01110276661409
2,74.01138760604486,74.97549866268821
2,73.99745874749885,74.98127985482957
2,74.04568680052093,74.98843279345994
2,73.99372157923722,74.97203350919808
2,73.98382229769314,75.02176291653214
2,74.00520885861776,74.98951641530844
2,74.00455788617921,75.00102735992343
2,73.99366159554782,74.99996265411043
2,73.97760748534748,74.99567978771645
2,74.00336603615187,74.98707385112546
2,74.03183603535442,75.03466083592957
2,74.01271850923959,74.9878294906077
2,74.00933763878449,74.98758014921793
2,73.98326419284128,74.96094611158523
2,74.00102159398622,75.00236496338356
2,74.03592802424117,74.98821417696891
2,73.96823688506313,75.03858039737065
2,74.01741344415638,74.98787325430351
2,73.9952112928669,74.9927275512488
2,73.99944191447284,74.97953777085077
2,74.01191958866204,74.99624244030267
2,74.00411428901377,75.03782260775073
2,74.02402181432605,74.98315285608477
2,73.99115049772462,74.98615958853189
2,74.00458937878692,75.01208135760518
2,74.00857358397674,74.95763292596149
2,73.99226576627622,75.01505133005581
2,74.0105957337314,75.01620714637625
2,74.01450538756156,75.02274048623856
2,74.0293039151154,75.00841859344534
2,73.98119087131452,74.98317222507241
2,73.99036639699496,75.01264244999075
2,74.02185129847389,74.97728587110788
2,74.02616842276356,75.00718839608827
2,73.9605356228713,75.00058426297059
2,74.04151864901935,75.01206804955697
2,73.99757937750138,75.01270770779446
2,74.01654479263077,75.02096463990387
2,73.99913353154574,75.00895502907306
2,74.02406983552005,74.9731301871404
2,74.00821519082608,75.00359539761978
2,73.97947266952308,75.02725262822975
2,73.99479920460043,74.99769071523487
2,74.006772028104,75.03402248190518
2,73.97464730925788,74.99423438314352
2,74.02246629244189,74.99174017312752
2,74.01959678666971,75.01589131270103
2,74.02130365239668,74.967718820094
2,74.02529103529028,75.03186918848361
2,73.96790343027484,75.00407496757659
2,73.9943114359027,74.99044539899253
2,74.02537957963341,74.9941516217315
2,74.03390795251809,74.98452126896674
2,74.00647666427886,74.99910622802675
2,74.01146883916081,74.9922225459648
2,73.98462772735678,74.99624555983638
2,74.0081618578615,75.00034783147773
2,73.9872135349979,74.96650092248433
2,73.97559846624094,74.9914632893822
2,73.99443974866915,75.01603058429389
2,74.0022640327605,74.99233178665062
2,74.03254642205485,74.99965014617511
2,74.00792219531439,75.00846949496719
2,73.97880429379249,74.99061691126593
2,74.03162196602861,74.98862569242901
2,73.97753976040224,75.00348455892666
2,73.98727628309669,74.98371297799576
2,73.98639573455603,75.00480445841144
2,73.98137868736251,74.97830465510376
2,73.99701008410469,75.03456951345889
2,74.0187008997213,74.96866402561484
2,74.02914282016401,75.02966291620096
2,74.00031579037369,74.98452660639697
2,74.0251344735796,75.02070183964331
2,73.95695225158835,74.99908596943315
2,74.00893713101716,75.00063748780713
2,74.01323757896752,75.01946333865466
2,74.03859047524453,75.00761452572704
2,74.00516497753588,74.95041043141873
2,73.98682309274065,75.00552913122179
2,74.01757559371487,75.04368352122226
3,73.96033474733808,74.97536695434664
3,73.96375259249552,75.00672964762131
3,73.99953798572638,74.98660958394159
3,73.99036243177702,75.02862742741762
3,74.01893134629381,74.99631444272867
3,73.95205384965189,74.9913386231992
3,74.00698554907459,75.0229668942138
3,74.04573773985047,74.98988016021124
3,73.97325292616041,74.97747084011418
3,73.98626206389454,74.98204182083872
3,73.99900681690153,75.04503509737833
3,73.98301827824714,74.96536422639042
3,73.96287994430241,74.9974601114035
3,73.97722216393204,74.95769781553223
3,73.99102934928155,74.99349142475151
3,74.00862378359933,75.01917830737091
3,74.02941558805384,74.99601717620779
3,73.9646461346476,74.99598576270638
3,74.01024411675726,74.95632011591533
3,73.97713287335507,75.03155008362556
3,73.98553480456529,74.99063541617242
3,73.98298787057661,74.97352485707292
3,74.01384754369764,74.99053012476314
3,73.98434921380085,74.95647219372013
3,74.01502948226877,75.04269653547848
3,74.03076192816279,75.02839919052572
3,74.00613165457624,74.95422198757797
3,74.01037304992252,75.0404953047236
3,73.96430737271746,74.97691039624904
3,74.0016524580862,75.04706111505402
3,73.99151078145451,74.95633037677383
3,73.99404121374558,75.03615943329693
3,74.00449805245128,74.95278390336921
3,73.97796963732775,75.0195020785563
3,74.01397941675873,74.99734811122386
3,73.95947113573322,74.99518308501483
3,73.96626965545214,74.99651321541756
3,74.0138355261263,75.01694124515824
3,74.0174115776334,74.95990788929471
3,74.00698554907459,75.0229668942138
3,73.98667986394278,74.9811708457773
3,73.99590235699132,75.03135750695326
3,74.03276333372702,74.99085408791416
3,74.04584678934833,74.99723679793853
3,74.00070942642006,75.01821758331785
